ts,raw_out0,interpreted_bpm
1762346582.1400542,0.27607017755508423,16.564210653305054
1762346582.2015207,0.2741887867450714,16.451327204704285
1762346582.2561507,0.22169239819049835,13.301543891429901
1762346582.318174,0.18548408150672913,None
1762346582.3686295,0.19746637344360352,None
1762346582.426701,0.18399149179458618,None
1762346582.4799504,0.21973901987075806,13.184341192245483
1762346582.5359,0.2573177218437195,15.439063310623169
1762346582.5907304,0.27008482813835144,16.205089688301086
1762346582.65296,0.2588379383087158,15.53027629852295
1762346582.703797,0.17111897468566895,None
1762346582.7690675,0.18982167541980743,None
1762346582.833885,0.11757276952266693,None
1762346582.8903573,0.1680799424648285,None
1762346582.949462,0.1761435568332672,None
1762346583.0008664,0.21981710195541382,13.189026117324829
1762346583.067993,0.19854745268821716,None
1762346583.1276367,0.15499699115753174,None
1762346583.1979966,0.1948414146900177,None
1762346583.2546732,0.1940404325723648,None
1762346583.3120615,0.23225322365760803,13.935193419456482
1762346583.3698182,0.23184916377067566,13.91094982624054
1762346583.4337091,0.2509075403213501,15.054452419281006
1762346583.4946222,0.29013556241989136,17.40813374519348
1762346583.5541961,0.31389790773391724,18.833874464035034
1762346583.6192715,0.2832339107990265,16.99403464794159
1762346583.6842642,0.2973645329475403,17.841871976852417
1762346583.7485588,0.2638733386993408,15.83240032196045
1762346583.8074574,0.2307945340871811,13.847672045230865
1762346583.8740685,0.23586073517799377,14.151644110679626
1762346583.943243,0.24996539950370789,14.997923970222473
1762346584.00636,0.26607441902160645,15.964465141296387
1762346584.0694346,0.24505186080932617,14.70311164855957
1762346584.138957,0.24572741985321045,14.743645191192627
1762346584.2041764,0.3023168444633484,18.139010667800903
1762346584.2692225,0.3147434592247009,18.884607553482056
1762346584.3349266,0.32094624638557434,19.25677478313446
1762346584.400969,0.30695974826812744,18.417584896087646
1762346584.4658322,0.3305116891860962,19.83070135116577
1762346584.5311496,0.317937433719635,19.0762460231781
1762346584.5960743,0.32159513235092163,19.295707941055298
1762346584.666826,0.33701062202453613,20.220637321472168
1762346584.7314951,0.2891772985458374,17.350637912750244
1762346584.800501,0.2753841280937195,16.52304768562317
1762346584.868049,0.2303181290626526,13.819087743759155
1762346584.93415,0.23125587403774261,13.875352442264557
1762346584.9939137,0.22781617939472198,13.668970763683319
1762346585.0630183,0.21695834398269653,13.017500638961792
1762346585.1326883,0.22111907601356506,13.267144560813904
1762346585.1940958,0.20926512777805328,12.555907666683197
1762346585.2645504,0.22911664843559265,13.746998906135559
1762346585.3297005,0.2094929814338684,12.569578886032104
1762346585.3968494,0.19800719618797302,None
1762346585.464886,0.19392481446266174,None
1762346585.5269125,0.2239277958869934,13.435667753219604
1762346585.594789,0.2113131582736969,12.678789496421814
1762346585.6686008,0.1711847484111786,None
1762346585.7397819,0.19575102627277374,None
1762346585.8060627,0.18072831630706787,None
1762346585.8736706,0.18341681361198425,None
1762346585.9538105,0.2681305408477783,16.0878324508667
1762346586.0224488,0.2788127064704895,16.72876238822937
1762346586.0932817,0.2885552942752838,17.31331765651703
1762346586.158037,0.30062347650527954,18.037408590316772
1762346586.232142,0.28099772334098816,16.85986340045929
1762346586.3007488,0.22946932911872864,13.768159747123718
1762346586.3704898,0.2176481932401657,13.058891594409943
1762346586.4420214,0.22512070834636688,13.507242500782013
1762346586.5148313,0.19508719444274902,None
1762346586.5888734,0.20822277665138245,12.493366599082947
1762346586.6535056,0.19973427057266235,None
1762346586.726502,0.2076246738433838,12.457480430603027
1762346586.800786,0.20812635123729706,12.487581074237823
1762346586.8712165,0.18860255181789398,None
1762346586.9429522,0.19830410182476044,None
1762346587.0143661,0.18878687918186188,None
1762346587.0904007,0.16043806076049805,None
1762346587.180778,0.17990203201770782,None
1762346587.251897,0.2609156370162964,15.654938220977783
1762346587.3315547,0.24634355306625366,14.78061318397522
1762346587.4071426,0.2163982391357422,12.983894348144531
1762346587.485843,0.21617746353149414,12.970647811889648
1762346587.5629869,0.19011257588863373,None
1762346587.6384542,0.22258540987968445,13.355124592781067
1762346587.7150414,0.2123040407896042,12.738242447376251
1762346587.7886677,0.28406888246536255,17.044132947921753
1762346587.8626335,0.26471561193466187,15.882936716079712
1762346587.944066,0.2813462018966675,16.88077211380005
1762346588.0178454,0.24009114503860474,14.405468702316284
1762346588.0961542,0.22106951475143433,13.26417088508606
1762346588.172214,0.15074463188648224,None
1762346588.2536674,0.17321184277534485,None
1762346588.3263252,0.1819361448287964,None
1762346588.4020073,0.19652730226516724,None
1762346588.4853122,0.1992644965648651,None
1762346588.5558536,0.2028307169675827,12.169843018054962
1762346588.6382751,0.20389649271965027,12.233789563179016
1762346588.7037673,0.13361595571041107,None
1762346588.796041,0.13603350520133972,None
1762346588.8734071,0.15157049894332886,None
1762346588.94869,0.14278852939605713,None
1762346589.0201232,0.10094326734542847,None
1762346589.1108427,0.12738223373889923,None
1762346589.1877127,0.07863005250692368,None
1762346589.2680297,0.046866223216056824,None
1762346589.3483963,0.04547349363565445,None
1762346589.4328296,0.07101863622665405,None
1762346589.501892,0.11276938021183014,None
1762346589.5905337,0.08148317784070969,None
1762346589.6714113,0.11404909193515778,None
1762346589.7524498,0.10688267648220062,None
1762346589.8405993,0.16101154685020447,None
1762346589.923682,0.169111430644989,None
1762346590.0089693,0.14134976267814636,None
1762346590.090615,0.11329430341720581,None
1762346590.170849,0.1199052482843399,None
1762346590.253783,0.14709444344043732,None
1762346590.3350518,0.1076928898692131,None
1762346590.4207523,0.1387747824192047,None
1762346590.5049274,0.129342183470726,None
1762346590.5907965,0.18200501799583435,None
1762346590.676728,0.1836746633052826,None
1762346590.758602,0.18206007778644562,None
1762346590.845782,0.15080204606056213,None
1762346590.9198534,0.15784671902656555,None
1762346591.01767,0.142368882894516,None
1762346591.1054597,0.15441301465034485,None
1762346591.193971,0.19767612218856812,None
1762346591.2824547,0.2297821342945099,13.786928057670593
1762346591.3686686,0.21649333834648132,12.98960030078888
1762346591.4520137,0.15828341245651245,None
1762346591.5446672,0.16499599814414978,None
1762346591.6324987,0.15342167019844055,None
1762346591.7194533,0.08973401039838791,None
1762346591.807498,0.038840532302856445,None
1762346591.8955815,0.13245689868927002,None
1762346591.9829953,0.16700908541679382,None
1762346592.0710554,0.1852148473262787,None
1762346592.1552508,0.20393741130828857,12.236244678497314
1762346592.2496066,0.20319510996341705,12.191706597805023
1762346592.3390887,0.1731063425540924,None
1762346592.4288094,0.12156381458044052,None
1762346592.5195255,0.18370528519153595,None
1762346592.6109958,0.16587358713150024,None
1762346592.698626,0.20175693929195404,12.105416357517242
1762346592.7921417,0.17851965129375458,None
1762346592.881878,0.19205713272094727,None
1762346592.9729705,0.18799668550491333,None
1762346593.0632567,0.210931658744812,12.65589952468872
1762346593.1525772,0.1551605612039566,None
1762346593.2421095,0.10933859646320343,None
1762346593.3350468,0.15900114178657532,None
1762346593.4270806,0.19619986414909363,None
1762346593.5201087,0.21948492527008057,13.169095516204834
1762346593.6128142,0.21607470512390137,12.964482307434082
1762346593.7110062,0.22949448227882385,13.769668936729431
1762346593.8040485,0.1496669203042984,None
1762346593.8975573,0.10895752906799316,None
1762346593.9908128,0.11306947469711304,None
1762346594.0949702,0.12477767467498779,None
1762346594.19407,0.12021729350090027,None
1762346594.299682,0.16738887131214142,None
1762346594.400548,0.15631932020187378,None
1762346594.4991612,0.16825366020202637,None
1762346594.6076043,0.20800629258155823,12.480377554893494
1762346594.7152948,0.17315496504306793,None
1762346594.819509,0.13048385083675385,None
1762346594.9244137,0.13705578446388245,None
1762346595.0254238,0.12021885812282562,None
1762346595.1234944,0.14635857939720154,None
1762346595.2243192,0.13404546678066254,None
1762346595.337156,0.1282828003168106,None
1762346595.4381561,0.16289404034614563,None
1762346595.542529,0.1299019455909729,None
1762346595.6442163,0.10386621206998825,None
1762346595.7446332,0.07518817484378815,None
1762346595.8496592,0.09559956192970276,None
1762346595.9507463,0.12050990015268326,None
1762346596.0571198,0.13522426784038544,None
1762346596.1631799,0.13256768882274628,None
1762346596.2653506,0.10406006872653961,None
1762346596.3714273,0.13946588337421417,None
1762346596.4811459,0.16942644119262695,None
1762346596.5866954,0.1789322793483734,None
1762346596.6920834,0.16929219663143158,None
1762346596.8018522,0.1668512225151062,None
1762346596.908846,0.15459942817687988,None
1762346597.0204499,0.1501011997461319,None
1762346597.1261086,0.16665494441986084,None
1762346597.2356915,0.14179280400276184,None
1762346597.3431342,0.13992002606391907,None
1762346597.449441,0.13362625241279602,None
1762346597.5526333,0.11821722984313965,None
1762346597.6570535,0.10915826261043549,None
1762346597.767512,0.13487178087234497,None
1762346597.874824,0.08885569125413895,None
1762346597.9852142,0.09150908887386322,None
1762346598.0956602,0.11521360278129578,None
1762346598.2043421,0.11757271736860275,None
1762346598.310777,0.11131124943494797,None
1762346598.418067,0.11602625995874405,None
1762346598.532256,0.10541064292192459,None
1762346598.6500373,0.06554654985666275,None
1762346598.7693005,0.10446608811616898,None
1762346598.8776658,0.13869744539260864,None
1762346598.984527,0.17708586156368256,None
1762346599.0934832,0.1914132684469223,None
1762346599.1972003,0.17309056222438812,None
1762346599.3230023,0.199040949344635,None
1762346599.4342623,0.18374618887901306,None
1762346599.550472,0.15270814299583435,None
1762346599.663766,0.13045823574066162,None
1762346599.7830343,0.13638240098953247,None
1762346599.9070919,0.15011557936668396,None
1762346600.0182953,0.1342746466398239,None
1762346600.1321404,0.1219281256198883,None
1762346600.2385156,0.1051035150885582,None
1762346600.352899,0.09714630991220474,None
1762346600.4624817,0.09675688296556473,None
1762346600.5671206,0.11097186803817749,None
1762346600.6906774,0.13558438420295715,None
1762346600.805714,0.1915864497423172,None
1762346600.9074454,0.19378581643104553,None
1762346601.0272956,0.13278980553150177,None
1762346601.1462898,0.1126796305179596,None
1762346601.272078,0.13639701902866364,None
1762346601.3799243,0.1581811010837555,None
1762346601.4933825,0.18755106627941132,None
1762346601.6055644,0.21259579062461853,12.755747437477112
1762346601.7239358,0.14353254437446594,None
1762346601.8530757,0.11317815631628036,None
1762346601.973692,0.11885249614715576,None
1762346602.0837853,0.1291685402393341,None
1762346602.1958194,0.10570482909679413,None
1762346602.3105319,0.09497912228107452,None
1762346602.4286594,0.09315089136362076,None
1762346602.5522945,0.10706717520952225,None
1762346602.676621,0.09597888588905334,None
1762346602.78849,0.11218031495809555,None
1762346602.891955,0.12053246796131134,None
1762346603.0156698,0.18908634781837463,None
1762346603.1322455,0.1701529324054718,None
1762346603.2661195,0.19144746661186218,None
1762346603.3824024,0.15381839871406555,None
1762346603.496833,0.12190262973308563,None
1762346603.6019247,0.1353795975446701,None
1762346603.731893,0.151674285531044,None
1762346603.8652334,0.11362338066101074,None
1762346603.9928231,0.0792434811592102,None
1762346604.1111896,0.09570174664258957,None
1762346604.2246904,0.1366376429796219,None
1762346604.3391542,0.1320287138223648,None
1762346604.4649916,0.1514233648777008,None
1762346604.5843546,0.1396145522594452,None
1762346604.7002678,0.15371617674827576,None
1762346604.8182006,0.14950048923492432,None
1762346604.9574788,0.17851659655570984,None
1762346605.0769558,0.1952422559261322,None
1762346605.1843436,0.1712220311164856,None
1762346605.3032587,0.1421736180782318,None
1762346605.4213085,0.07691337168216705,None
1762346605.5448062,0.11768338829278946,None
1762346605.668239,0.11778242886066437,None
1762346605.7816124,0.12243886291980743,None
1762346605.9049962,0.1301901787519455,None
1762346606.0279725,0.14404280483722687,None
1762346606.1480954,0.12574024498462677,None
1762346606.2743,0.11389601975679398,None
1762346606.3925622,0.14449717104434967,None
1762346606.5092633,0.14549791812896729,None
1762346606.6344054,0.18047285079956055,None
1762346606.752586,0.24526219069957733,14.71573144197464
1762346606.8704643,0.3158953785896301,18.953722715377808
1762346606.9848151,0.3029797673225403,18.178786039352417
1762346607.1076944,0.30469998717308044,18.281999230384827
1762346607.2299879,0.23685939610004425,14.211563766002655
1762346607.3627372,0.20039482414722443,12.023689448833466
1762346607.4883218,0.17593421041965485,None
1762346607.6059735,0.17135098576545715,None
1762346607.7292187,0.16974475979804993,None
1762346607.85216,0.15690594911575317,None
1762346607.9944725,0.15529048442840576,None
1762346608.1403215,0.14798954129219055,None
1762346608.2624063,0.14306843280792236,None
1762346608.390117,0.15802933275699615,None
1762346608.5261452,0.1662592887878418,None
1762346608.6569207,0.15950220823287964,None
1762346608.7800202,0.16600465774536133,None
1762346608.9010935,0.1680159866809845,None
1762346609.0180182,0.17184017598628998,None
1762346609.134897,0.15754307806491852,None
1762346609.2475154,0.18679597973823547,None
1762346609.3651042,0.20984873175621033,12.59092390537262
1762346609.4949188,0.2541106939315796,15.246641635894775
1762346609.620938,0.27075234055519104,16.245140433311462
1762346609.750311,0.2769778370857239,16.618670225143433
1762346609.8766065,0.2076578438282013,12.459470629692078
1762346609.9995303,0.12516577541828156,None
1762346610.0901258,0.08925256133079529,None
1762346610.1752005,-0.027986571192741394,None
1762346610.255562,-0.07555806636810303,None
1762346610.3406255,-0.07051700353622437,None
1762346610.4271512,-0.050845369696617126,None
1762346610.50809,-0.004481218755245209,None
1762346610.5910647,0.013564333319664001,None
1762346610.672896,0.036736249923706055,None
1762346610.7517061,0.06959107518196106,None
1762346610.8357577,0.10488723963499069,None
1762346610.9209557,0.11219484359025955,None
1762346611.006857,0.08117255568504333,None
1762346611.0922947,0.03793131560087204,None
1762346611.1763415,0.03014090657234192,None
1762346611.2589562,0.030722931027412415,None
1762346611.3905582,0.06087905168533325,None
1762346611.515682,0.08259926736354828,None
1762346611.6399922,0.0807131752371788,None
1762346611.7616901,0.08837912231683731,None
1762346611.8854942,0.11965342611074448,None
1762346612.0178895,0.10164663195610046,None
1762346612.1132843,0.11128301173448563,None
1762346612.1956723,0.1330861896276474,None
1762346612.277916,0.18165646493434906,None
1762346612.3613062,0.1799846887588501,None
1762346612.4453177,0.16423435509204865,None
1762346612.5284836,0.1573130488395691,None
1762346612.6152632,0.15243130922317505,None
1762346612.6996138,0.14235466718673706,None
1762346612.7687826,0.11861943453550339,None
1762346612.869401,0.11085066944360733,None
1762347368.7441242,0.137913316488266,None
1762347368.7793038,0.2530336380004883,15.182018280029297
1762347368.8178148,0.12225430458784103,None
1762347368.8581953,0.05007055029273033,None
1762347368.897015,-0.12722615897655487,None
1762347368.9347434,-0.12963247299194336,None
1762347368.9786282,-0.017235517501831055,None
1762347369.0187786,-0.03606268763542175,None
1762347369.0574968,0.04458288475871086,None
1762347369.0998433,0.1411784589290619,None
1762347369.13872,0.16466914117336273,None
1762347369.1703606,0.1563797891139984,None
1762347369.2164779,0.13933897018432617,None
1762347369.2519145,0.13886553049087524,None
1762347369.2954953,0.13726280629634857,None
1762347369.3349657,0.009577468037605286,None
1762347369.3682642,-0.053961992263793945,None
1762347369.4136376,-0.07191841304302216,None
1762347369.4540436,-0.02417615056037903,None
1762347369.4903803,0.05407583713531494,None
1762347369.5360513,0.01538039743900299,None
1762347369.5778506,0.0744246169924736,None
1762347370.2211037,0.08368553221225739,None
1762347370.27046,0.10104028880596161,None
1762347370.3245726,0.08134537190198898,None
1762347370.3729599,0.19153332710266113,None
1762347370.4273741,0.27267324924468994,16.360394954681396
1762347370.4789097,0.2223808467388153,13.342850804328918
1762347370.5346706,0.22007524967193604,13.204514980316162
1762347370.584123,0.24857114255428314,14.914268553256989
1762347370.66649,0.2266674041748047,13.600044250488281
1762347370.7193441,0.29186326265335083,17.51179575920105
1762347370.7770076,0.29973751306533813,17.984250783920288
1762347370.8260908,0.2434254288673401,14.605525732040405
1762347370.877116,0.21471890807151794,12.883134484291077
1762347370.9275286,0.2554756999015808,15.328541994094849
1762347370.9776456,0.23511433601379395,14.106860160827637
1762347371.03316,0.29509466886520386,17.70568013191223
1762347371.089021,0.34337249398231506,20.602349638938904
1762347371.1409333,0.3791479170322418,22.74887502193451
1762347371.190471,0.3597700595855713,21.586203575134277
1762347371.2469542,0.2967715263366699,17.806291580200195
1762347371.3005533,0.210443377494812,12.62660264968872
1762347371.3571253,0.1961096078157425,None
1762347371.404981,0.2419450879096985,14.51670527458191
1762347371.460302,0.2183731496334076,13.102388978004456
1762347371.511721,0.21226072311401367,12.73564338684082
1762347371.5659804,0.26284515857696533,15.77070951461792
1762347371.6196315,0.22859369218349457,13.715621531009674
1762347371.6801054,0.23590829968452454,14.154497981071472
1762347371.73425,0.2796872556209564,16.781235337257385
1762347371.7878625,0.24986805021762848,14.992083013057709
1762347371.8401008,0.27856653928756714,16.71399235725403
1762347371.8941388,0.1863107681274414,None
1762347371.9496124,0.17939433455467224,None
1762347372.0106938,0.16479633748531342,None
1762347372.0696306,0.17039087414741516,None
1762347372.1235557,0.141488179564476,None
1762347372.1768548,0.169179767370224,None
1762347372.2340996,0.20668190717697144,12.400914430618286
1762347372.2903192,0.21024799346923828,12.614879608154297
1762347372.3456533,0.2282673716545105,13.69604229927063
1762347372.402872,0.21929176151752472,13.157505691051483
1762347372.4634886,0.17429926991462708,None
1762347372.5195735,0.20297595858573914,12.178557515144348
1762347372.5830853,0.21152366697788239,12.691420018672943
1762347372.6436353,0.24036361277103424,14.421816766262054
1762347372.6992474,0.24733883142471313,14.840329885482788
1762347372.755759,0.207445427775383,12.44672566652298
1762347372.8135905,0.21151131391525269,12.690678834915161
1762347372.8708613,0.22125759720802307,13.275455832481384
1762347372.929791,0.2099938541650772,12.599631249904633
1762347372.9858675,0.24445268511772156,14.667161107063293
1762347373.0416982,0.20249032974243164,12.149419784545898
1762347373.1072607,0.12406287342309952,None
1762347373.1691165,0.08742689341306686,None
1762347373.2351465,0.0626133605837822,None
1762347373.2974875,0.14096586406230927,None
1762347373.3596795,0.1349422037601471,None
1762347373.42343,0.2221221774816513,13.327330648899078
1762347373.4862013,0.2726166546344757,16.356999278068542
1762347373.5440886,0.2480730265378952,14.884381592273712
1762347373.6101103,0.2633965015411377,15.803790092468262
1762347373.674693,0.23982390761375427,14.389434456825256
1762347373.7400117,0.2922897934913635,17.53738760948181
1762347373.8060546,0.25046083331108093,15.027649998664856
1762347373.8694253,0.2261287271976471,13.567723631858826
1762347373.9362442,0.2528499364852905,15.170996189117432
1762347373.9998827,0.28197452425956726,16.918471455574036
1762347374.0644867,0.26387572288513184,15.83254337310791
1762347374.1260843,0.2687591314315796,16.125547885894775
1762347374.1901183,0.2613009214401245,15.67805528640747
1762347374.2600718,0.25720125436782837,15.432075262069702
1762347374.3212948,0.20769159495830536,12.461495697498322
1762347374.3930094,0.20168736577033997,12.101241946220398
1762347374.459826,0.2175959199666977,13.055755198001862
1762347374.5221624,0.22540031373500824,13.524018824100494
1762347374.5926714,0.24021652340888977,14.412991404533386
1762347374.6576364,0.26211053133010864,15.726631879806519
1762347374.7308424,0.22783870995044708,13.670322597026825
1762347374.795659,0.20279553532600403,12.167732119560242
1762347374.8610198,0.1954793632030487,None
1762347374.9297469,0.2320193350315094,13.921160101890564
1762347374.995594,0.2810376286506653,16.862257719039917
1762347375.0614002,0.33969777822494507,20.381866693496704
1762347375.1295757,0.3360862135887146,20.165172815322876
1762347375.1977832,0.27013134956359863,16.207880973815918
1762347375.2604673,0.2531604766845703,15.189628601074219
1762347375.3284445,0.2812865376472473,16.87719225883484
1762347375.3989666,0.2587791085243225,15.52674651145935
1762347375.4652708,0.26169174909591675,15.701504945755005
1762347375.5342546,0.2726934254169464,16.361605525016785
1762347375.6011631,0.26759207248687744,16.055524349212646
1762347375.6714342,0.2755647897720337,16.53388738632202
1762347375.7452915,0.24555818736553192,14.733491241931915
1762347375.8182242,0.2999110817909241,17.994664907455444
1762347375.8905573,0.30904972553253174,18.542983531951904
1762347375.9614081,0.28212451934814453,16.927471160888672
1762347376.0338717,0.25074654817581177,15.044792890548706
1762347376.0999763,0.18006137013435364,None
1762347376.171395,0.21637557446956635,12.98253446817398
1762347376.2377012,0.23318281769752502,13.990969061851501
1762347376.3024747,0.25039952993392944,15.023971796035767
1762347376.383057,0.22574332356452942,13.544599413871765
1762347376.454543,0.22049665451049805,13.229799270629883
1762347376.5307357,0.22893230617046356,13.735938370227814
1762347376.6018062,0.24419188499450684,14.65151309967041
1762347376.6738062,0.2283478081226349,13.700868487358093
1762347376.750957,0.24207787215709686,14.524672329425812
1762347376.8176503,0.21014505624771118,12.608703374862671
1762347376.9012437,0.2490706890821457,14.944241344928741
1762347376.9767995,0.3371647298336029,20.229883790016174
1762347377.0508442,0.3923530876636505,23.54118525981903
1762347377.1297472,0.37612101435661316,22.56726086139679
1762347377.2035785,0.3049086630344391,18.294519782066345
1762347377.2833273,0.25469523668289185,15.28171420097351
1762347377.3624177,0.21927662193775177,13.156597316265106
1762347377.441895,0.23636189103126526,14.181713461875916
1762347377.5166314,0.27759450674057007,16.655670404434204
1762347377.5904632,0.28101474046707153,16.860884428024292
1762347377.6727538,0.28032639622688293,16.819583773612976
1762347377.7409055,0.24407081305980682,14.64424878358841
1762347377.82789,0.21860095858573914,13.116057515144348
1762347377.9053843,0.174564391374588,None
1762347377.9776146,0.18701061606407166,None
1762347378.055268,0.23319709300994873,13.991825580596924
1762347378.1358244,0.2144317775964737,12.865906655788422
1762347378.2206979,0.23547782003879547,14.128669202327728
1762347378.2905107,0.23274372518062592,13.964623510837555
1762347378.367224,0.23350802063941956,14.010481238365173
1762347378.4509792,0.26629626750946045,15.977776050567627
1762347378.5321019,0.2281690537929535,13.69014322757721
1762347378.6149251,0.23669445514678955,14.201667308807373
1762347378.6905198,0.24891556799411774,14.934934079647064
1762347378.7721438,0.2556876838207245,15.34126102924347
1762347378.851727,0.21906977891921997,13.144186735153198
1762347378.9360409,0.17316505312919617,None
1762347379.0132906,0.060200341045856476,None
1762347379.0968518,-0.014330953359603882,None
1762347379.1727633,0.012759238481521606,None
1762347379.260503,0.07591909915208817,None
1762347379.3404572,0.12185481935739517,None
1762347379.4230254,0.1546453982591629,None
1762347379.505757,0.20764406025409698,12.458643615245819
1762347379.5904322,0.20119011402130127,12.071406841278076
1762347379.6749873,0.1898408681154251,None
1762347379.7598484,0.16744592785835266,None
1762347379.8400066,0.11562172323465347,None
1762347379.9275186,0.10956352204084396,None
1762347380.0123963,0.060093626379966736,None
1762347380.1019876,0.028344251215457916,None
1762347380.1845167,0.014221422374248505,None
1762347380.2678425,0.047184620052576065,None
1762347380.3584027,0.054009485989809036,None
1762347380.4444442,0.05854536220431328,None
1762347380.5199435,0.06902281939983368,None
1762347380.6136246,0.07663371413946152,None
1762347380.700247,0.08291895687580109,None
1762347380.785605,0.08930705487728119,None
1762347380.8745513,0.08173268288373947,None
1762347380.9606683,0.08710449188947678,None
1762347381.0517921,0.07928518205881119,None
1762347381.138115,0.09395253658294678,None
1762347381.2243536,0.11637190729379654,None
1762347381.314985,0.11946827918291092,None
1762347381.400665,0.1317778378725052,None
1762347381.4906437,0.13637439906597137,None
1762347381.5780613,0.14929944276809692,None
1762347381.668336,0.1417766511440277,None
1762347381.7533393,0.11629340797662735,None
1762347381.845763,0.12285365164279938,None
1762347381.9363933,0.07273021340370178,None
1762347382.026913,0.06998755037784576,None
1762347382.1210325,0.07232926785945892,None
1762347382.2032955,0.08389660716056824,None
1762347382.3059926,0.14053267240524292,None
1762347382.3901708,0.15096862614154816,None
1762347382.4855325,0.136016845703125,None
1762347382.5794914,0.11650794744491577,None
1762347382.6716018,0.17103087902069092,None
1762347382.7625961,0.17307686805725098,None
1762347382.8547819,0.19133174419403076,None
1762347382.9424424,0.17741310596466064,None
1762347383.0360718,0.17246471345424652,None
1762347383.1293445,0.1558907926082611,None
1762347383.2172737,0.11442059278488159,None
1762347383.3142047,0.08808671683073044,None
1762347383.4030776,0.1286500245332718,None
1762347383.5022593,0.15893791615962982,None
1762347383.5942206,0.16933591663837433,None
1762347383.6893752,0.11872749030590057,None
1762347383.8592417,0.11623133718967438,None
